txn_id,customer_id,txn_date,amount_myr,channel,category,merchant
T0011826,C00637,2025-06-22,810.27,Mobile App,Education,Little Genius
T0003268,C00176,2025-08-09,287.59,Debit Card,Utilities,Unifi
T0013614,C00732,2026-07-09,50.49,Internet Banking,Fuel,ShellPlus
T0008561,C00460,2025-06-01,234.6,Mobile App,Groceries,TescoLite
T0001636,C00090,2025-10-17,73.23,ATM,Fuel,Caltex Go
T0003332,C00180,2025-01-18,775.25,Mobile App,Healthcare,Watsons
T0013216,C00710,2026-07-02,243.64,Mobile App,Entertainment,Spotify MY
T0005992,C00321,2026-05-14,2156.85,Debit Card,Transfer,Instant Transfer
T0012115,C00655,2026-05-24,740.53,QR Pay,Retail Shopping,H&M Central
T0009594,C00514,2025-11-11,168.98,Mobile App,Groceries,MyMart
T0002559,C00137,2026-02-20,95.49,Mobile App,Fuel,Petronas Station
T0000752,C00041,2025-08-27,126.29,Debit Card,Telco,U Mobile
T0014054,C00753,2025-07-09,166.25,ATM,Dining,Nasi Kandar House
T0013461,C00725,2026-07-15,2174.69,ATM,Education,Coursera MY
T0009580,C00513,2025-02-17,56.92,ATM,Groceries,FreshMart
T0008886,C00476,2026-06-28,540.15,Debit Card,Healthcare,Caring Pharm
T0013778,C00741,2025-07-14,978.1,Debit Card,Retail Shopping,Uniqlo MY
T0001835,C00102,2025-02-18,7913.55,ATM,Transfer,IBG Transfer
T0003255,C00175,2026-05-04,56.06,QR Pay,Telco,Celcom
T0007349,C00393,2026-01-06,1531.04,Debit Card,Education,Little Genius
T0000745,C00041,2026-02-10,3309.27,Mobile App,Travel,AirAsia
T0004202,C00225,2026-07-15,2382.05,Mobile App,Transfer,Instant Transfer
T0001881,C00104,2025-05-31,265.25,Debit Card,Groceries,GiantValue
T0010885,C00587,2025-05-11,184.18,Debit Card,Healthcare,Watsons
T0007159,C00383,2026-07-15,166.63,Mobile App,Dining,Sushi Express
T0010281,C00552,2025-09-06,323.12,ATM,Retail Shopping,Padini Store
T0005697,C00307,2025-05-07,991.48,Internet Banking,Retail Shopping,Uniqlo MY
T0012478,C00673,2026-07-15,168.13,Debit Card,Dining,KopiTiam Central
T0000030,C00002,2026-05-10,1928.55,ATM,Cash Withdrawal,ATM Withdrawal
T0006980,C00373,2026-02-19,35.06,Internet Banking,Dining,Nasi Kandar House
T0010309,C00554,2026-07-15,391.22,Internet Banking,Retail Shopping,H&M Central
T0000047,C00003,2025-10-16,14.81,Mobile App,Entertainment,Spotify MY
T0009553,C00511,2025-11-17,77.63,QR Pay,Fuel,BHP Fuel
T0013732,C00738,2026-01-10,329.83,Mobile App,Cash Withdrawal,ATM Withdrawal
T0006281,C00336,2025-03-02,958.66,Branch,Cash Withdrawal,ATM Withdrawal
T0005216,C00284,2025-08-26,117.67,Branch,Groceries,Jaya Grocer Co
T0010938,C00590,2025-05-17,565.08,Mobile App,Travel,AirAsia
T0003197,C00172,2026-07-15,125.15,Internet Banking,Dining,KopiTiam Central
T0008493,C00457,2025-10-04,2732.93,Mobile App,Education,Little Genius
T0007695,C00414,2025-09-10,403.38,Debit Card,Utilities,Indah Water
T0009901,C00531,2026-07-15,38.3,Internet Banking,Entertainment,Netflix MY
T0013135,C00707,2025-02-16,687.0,Debit Card,Retail Shopping,Uniqlo MY
T0001650,C00091,2025-09-23,1162.78,Mobile App,Cash Withdrawal,ATM Withdrawal
T0011909,C00642,2026-07-15,278.6,Mobile App,Education,Coursera MY
T0005310,C00289,2026-07-15,29.15,ATM,Healthcare,Guardian Pharma
T0005758,C00310,2025-01-19,115.5,Mobile App,Fuel,Caltex Go
T0005656,C00306,2025-04-20,69.54,ATM,Dining,Nasi Kandar House
T0003696,C00198,2025-07-21,2448.48,Mobile App,Transfer,DuitNow Transfer
T0001181,C00066,2026-07-15,181.37,Internet Banking,Groceries,FreshMart
T0000798,C00044,2025-10-22,37.47,Internet Banking,Dining,Nasi Kandar House
T0002442,C00131,2026-07-03,935.06,QR Pay,Retail Shopping,H&M Central
T0003319,C00179,2025-02-07,153.02,Branch,Entertainment,TGV Movies
T0011442,C00615,2026-07-15,6689.92,Mobile App,Transfer,DuitNow Transfer
T0005028,C00272,2025-03-23,19.44,ATM,Entertainment,TGV Movies
T0007472,C00401,2025-02-27,1758.21,Debit Card,Transfer,Instant Transfer
T0009645,C00516,2025-09-24,256.84,ATM,Utilities,Astro
T0013609,C00732,2025-07-05,2456.52,Mobile App,Education,Coursera MY
T0006578,C00351,2025-11-03,268.86,Debit Card,Cash Withdrawal,ATM Withdrawal
T0007711,C00414,2026-02-05,1100.54,Mobile App,Cash Withdrawal,ATM Withdrawal
T0014792,C00792,2026-04-13,96.62,Internet Banking,Travel,Grab Rides
T0006153,C00328,2026-07-15,1337.76,Debit Card,Cash Withdrawal,ATM Withdrawal
T0014384,C00771,2026-07-15,165.78,Mobile App,Fuel,Caltex Go
T0004802,C00261,2026-07-15,911.74,Debit Card,Retail Shopping,Harvey Norman
T0007134,C00381,2025-01-23,380.93,Branch,Utilities,Indah Water
T0009212,C00495,2026-07-15,137.77,Mobile App,Fuel,Petronas Station
T0010197,C00548,2025-05-03,333.03,Debit Card,Utilities,Unifi
T0008642,C00464,2026-07-15,3022.54,Mobile App,Transfer,Instant Transfer
T0011277,C00608,2025-06-21,6702.5,Debit Card,Transfer,Instant Transfer
T0002270,C00123,2026-06-26,185.87,Mobile App,Fuel,ShellPlus
T0006229,C00333,2025-12-25,1178.69,Mobile App,Retail Shopping,Padini Store
T0007913,C00425,2026-04-21,759.72,Internet Banking,Travel,KTM Berhad
T0003427,C00184,2026-02-13,20.86,Branch,Dining,Sushi Express
T0013659,C00735,2026-07-15,182.68,ATM,Fuel,BHP Fuel
T0009700,C00519,2026-06-09,1137.07,QR Pay,Travel,AirAsia
T0000943,C00052,2025-10-12,207.44,Debit Card,Utilities,Unifi
T0003981,C00213,2026-07-15,4988.07,Mobile App,Travel,KTM Berhad
T0010597,C00570,2025-11-24,89.9,Mobile App,Healthcare,BP Healthcare
T0010792,C00581,2026-07-15,65.42,Branch,Telco,Celcom
T0003534,C00188,2025-12-05,215.27,Debit Card,Healthcare,BP Healthcare
T0013661,C00735,2025-05-26,204.2,Internet Banking,Healthcare,Guardian Pharma
T0012577,C00678,2025-01-19,44.79,Internet Banking,Fuel,Petronas Station
T0005976,C00320,2025-09-15,2106.73,QR Pay,Education,TuitionPro
T0004659,C00251,2025-05-05,778.32,ATM,Cash Withdrawal,ATM Withdrawal
T0008363,C00448,2025-07-26,4501.97,Internet Banking,Travel,AirAsia
T0001442,C00080,2026-04-29,5965.78,QR Pay,Transfer,Instant Transfer
T0012757,C00686,2026-07-15,198.05,Mobile App,Utilities,Indah Water
T0001888,C00104,2025-08-20,97.16,Mobile App,Utilities,TNB Bill
T0014453,C00774,2026-07-15,93.83,Mobile App,Entertainment,Netflix MY
T0013111,C00705,2025-06-24,667.54,ATM,Healthcare,Klinik Mediviron
T0012055,C00651,2025-08-23,605.3,Mobile App,Education,Little Genius
T0000119,C00007,2025-08-03,976.67,Debit Card,Retail Shopping,Uniqlo MY
T0000799,C00044,2026-01-11,407.96,Internet Banking,Healthcare,Watsons
T0001489,C00084,2025-08-23,144.81,Internet Banking,Fuel,Caltex Go
T0001891,C00104,2025-06-09,50.32,QR Pay,Dining,Nasi Kandar House
T0007090,C00379,2025-09-15,402.76,Branch,Utilities,Indah Water
T0001347,C00076,2026-02-05,85.9,Branch,Entertainment,Steam
T0001975,C00109,2025-05-20,3920.82,ATM,Transfer,Instant Transfer
T0009747,C00523,2026-07-15,149.28,Internet Banking,Groceries,Jaya Grocer Co
T0013369,C00719,2026-03-19,143.31,Debit Card,Dining,Sushi Express
T0009042,C00485,2026-01-04,501.64,Branch,Education,Coursera MY
T0014347,C00768,2026-07-15,495.93,ATM,Utilities,Air Selangor
T0007806,C00419,2026-06-06,30.63,Mobile App,Dining,Nasi Kandar House
T0012429,C00670,2026-05-28,191.37,Mobile App,Groceries,GiantValue
T0008358,C00448,2026-01-06,7340.91,Mobile App,Transfer,Instant Transfer
T0000607,C00033,2025-04-06,2741.48,Debit Card,Transfer,Instant Transfer
T0010993,C00592,2026-07-15,1064.81,Mobile App,Retail Shopping,MR DIY
T0014016,C00751,2026-02-13,4814.63,Debit Card,Travel,KTM Berhad
T0012838,C00690,2025-12-17,146.5,QR Pay,Groceries,FreshMart
T0014932,C00797,2026-01-17,100.55,Internet Banking,Education,SkillUp Academy
T0005493,C00298,2026-04-18,186.41,ATM,Dining,Nasi Kandar House
T0003270,C00176,2025-01-10,262.08,Mobile App,Healthcare,Klinik Mediviron
T0007045,C00377,2026-04-15,4617.57,QR Pay,Travel,Agoda MY
T0002469,C00133,2025-01-29,2931.18,Mobile App,Travel,AirAsia
T0007518,C00404,2025-03-08,798.56,Branch,Healthcare,BP Healthcare
T0006840,C00366,2025-09-17,1086.36,QR Pay,Retail Shopping,Padini Store
T0011585,C00622,2025-03-17,57.43,Mobile App,Groceries,GiantValue
T0008001,C00430,2026-07-15,6529.51,Branch,Transfer,IBG Transfer
T0008289,C00444,2025-05-21,113.49,Debit Card,Utilities,Indah Water
T0014210,C00762,2025-12-21,1031.79,Debit Card,Retail Shopping,MR DIY
T0002917,C00155,2026-05-02,65.21,Mobile App,Telco,U Mobile
T0007326,C00392,2025-05-08,194.69,ATM,Cash Withdrawal,ATM Withdrawal
T0006039,C00323,2025-02-14,243.82,Debit Card,Retail Shopping,Uniqlo MY
T0006960,C00372,2025-03-19,52.72,Debit Card,Groceries,Jaya Grocer Co
T0005540,C00300,2026-07-15,5787.26,QR Pay,Transfer,IBG Transfer
T0008685,C00466,2025-02-28,163.8,Debit Card,Dining,Kenny's Grill
T0014242,C00763,2025-10-20,56.76,Mobile App,Fuel,BHP Fuel
T0005954,C00319,2026-03-08,137.46,Internet Banking,Fuel,ShellPlus
T0007178,C00384,2026-07-15,1076.5,ATM,Education,Little Genius
T0003218,C00173,2026-07-15,30.12,ATM,Telco,Maxis
T0006664,C00356,2025-09-14,47.47,Branch,Dining,BurgerLab
T0002995,C00159,2025-01-22,2439.38,Debit Card,Education,Coursera MY
T0011354,C00611,2025-05-06,1447.89,ATM,Education,SkillUp Academy
T0001608,C00088,2025-01-02,794.44,Debit Card,Cash Withdrawal,ATM Withdrawal
T0010491,C00565,2025-05-12,254.73,ATM,Telco,Maxis
T0005153,C00281,2025-03-21,160.9,QR Pay,Fuel,Petronas Station
T0010335,C00555,2025-04-08,420.78,Internet Banking,Education,Little Genius
T0005176,C00282,2025-06-18,354.13,Mobile App,Cash Withdrawal,ATM Withdrawal
T0013037,C00701,2026-07-15,210.69,Internet Banking,Entertainment,Spotify MY
T0013689,C00736,2025-10-30,198.75,ATM,Telco,Digi
T0003243,C00174,2025-03-13,101.53,QR Pay,Healthcare,Caring Pharm
T0003715,C00199,2025-02-25,908.89,Mobile App,Retail Shopping,Uniqlo MY
T0012584,C00678,2025-05-07,499.96,Branch,Healthcare,BP Healthcare
T0014587,C00782,2026-07-15,157.02,Debit Card,Groceries,Jaya Grocer Co
T0004796,C00261,2026-07-15,145.75,Mobile App,Utilities,Astro
T0002854,C00152,2025-08-24,238.7,Mobile App,Fuel,ShellPlus
T0010715,C00576,2025-10-15,195.3,Branch,Telco,U Mobile
T0001557,C00086,2025-09-07,3468.32,QR Pay,Transfer,IBG Transfer
T0006741,C00361,2025-03-31,358.78,Mobile App,Utilities,Astro
T0003293,C00177,2026-05-17,1106.23,Mobile App,Retail Shopping,H&M Central
T0003291,C00177,2026-06-07,844.97,Internet Banking,Transfer,Instant Transfer
T0002799,C00149,2026-06-18,277.83,Debit Card,Utilities,Astro
T0013319,C00715,2025-05-01,538.59,Mobile App,Healthcare,Guardian Pharma
T0007915,C00425,2026-01-03,582.86,ATM,Retail Shopping,H&M Central
T0003376,C00181,2025-12-15,3563.19,Mobile App,Travel,Agoda MY
T0007254,C00388,2026-07-15,197.13,Debit Card,Groceries,GiantValue
T0012955,C00697,2025-03-21,279.36,QR Pay,Telco,U Mobile
T0009360,C00503,2026-07-15,643.09,Debit Card,Healthcare,Klinik Mediviron
T0011160,C00601,2025-03-17,6028.97,Debit Card,Transfer,Instant Transfer
T0002821,C00150,2025-04-09,192.94,Branch,Fuel,Caltex Go
T0008660,C00465,2025-03-25,63.79,Mobile App,Telco,Celcom
T0008127,C00437,2025-07-03,1481.55,Mobile App,Travel,Agoda MY
T0006636,C00354,2025-03-07,175.39,Mobile App,Fuel,BHP Fuel
T0000284,C00015,2026-01-26,258.41,ATM,Telco,Maxis
T0002086,C00114,2026-06-20,713.95,Branch,Healthcare,Watsons
T0013510,C00727,2025-09-01,117.8,Debit Card,Telco,Maxis
T0014250,C00763,2025-03-09,199.12,Mobile App,Utilities,Air Selangor
T0007599,C00409,2025-09-14,58.63,Branch,Groceries,TescoLite
T0013532,C00729,2025-04-15,109.91,Debit Card,Telco,U Mobile
T0005471,C00297,2025-05-05,256.16,Debit Card,Cash Withdrawal,ATM Withdrawal
T0004443,C00239,2025-09-02,45.14,Internet Banking,Dining,BurgerLab
T0014133,C00758,2026-07-15,100.86,Internet Banking,Entertainment,Steam
T0001956,C00108,2026-07-15,212.64,Debit Card,Fuel,ShellPlus
T0008410,C00452,2025-10-26,59.63,Internet Banking,Dining,Kenny's Grill
T0011271,C00608,2026-06-07,52.32,Mobile App,Telco,Digi
T0002741,C00146,2025-04-19,1808.08,Branch,Cash Withdrawal,ATM Withdrawal
T0009415,C00505,2026-07-15,65.83,Debit Card,Fuel,Caltex Go
T0009855,C00528,2026-02-03,1005.78,Branch,Cash Withdrawal,ATM Withdrawal
T0000841,C00047,2025-09-08,572.26,ATM,Retail Shopping,MR DIY
T0002440,C00131,2025-02-19,1164.29,ATM,Cash Withdrawal,ATM Withdrawal
T0007888,C00424,2026-05-10,298.32,Internet Banking,Healthcare,Caring Pharm
T0013300,C00714,2025-12-02,423.6,Debit Card,Utilities,Air Selangor
T0004719,C00256,2025-09-19,253.86,Mobile App,Healthcare,Watsons
T0013995,C00750,2026-05-22,200.36,Mobile App,Telco,Yes 5G
T0005253,C00286,2026-01-01,2788.67,Internet Banking,Transfer,IBG Transfer
T0014708,C00787,2026-04-25,4535.24,Internet Banking,Travel,MAS Booking
T0006451,C00344,2026-05-19,1770.05,Mobile App,Cash Withdrawal,ATM Withdrawal
T0009544,C00511,2025-04-29,4298.34,Internet Banking,Travel,KTM Berhad
T0007764,C00417,2025-01-17,47.15,Branch,Retail Shopping,Harvey Norman
T0012944,C00697,2025-11-21,1475.7,ATM,Cash Withdrawal,ATM Withdrawal
T0005265,C00287,2025-09-15,217.23,Mobile App,Utilities,Astro
T0011860,C00639,2025-12-15,5675.57,Debit Card,Transfer,IBG Transfer
T0009150,C00491,2026-07-15,168.24,Internet Banking,Healthcare,BP Healthcare
T0004368,C00235,2026-01-07,5939.5,ATM,Transfer,IBG Transfer
T0005240,C00285,2026-03-30,93.26,Mobile App,Fuel,Petronas Station
T0008923,C00478,2025-06-14,271.17,Mobile App,Telco,Yes 5G
T0014364,C00769,2026-02-20,150.05,Mobile App,Telco,Maxis
T0008385,C00450,2025-11-12,193.77,Mobile App,Telco,Maxis
T0002116,C00115,2025-10-12,198.25,Internet Banking,Healthcare,Klinik Mediviron
T0002792,C00149,2025-04-21,199.36,Debit Card,Groceries,Jaya Grocer Co
T0011807,C00636,2026-07-15,1124.32,Branch,Education,TuitionPro
T0004629,C00250,2025-02-03,914.49,Internet Banking,Cash Withdrawal,ATM Withdrawal
T0003367,C00181,2025-12-21,312.6,Mobile App,Groceries,MyMart
T0003660,C00195,2026-04-23,7429.52,Debit Card,Transfer,DuitNow Transfer
T0011033,C00594,2025-02-17,7814.85,Debit Card,Transfer,DuitNow Transfer
T0003343,C00180,2026-03-14,159.26,Mobile App,Retail Shopping,Uniqlo MY
T0003799,C00205,2026-01-02,721.79,Mobile App,Healthcare,Klinik Mediviron
T0003972,C00213,2026-07-15,265.2,Internet Banking,Groceries,GiantValue
T0007843,C00421,2026-07-15,176.81,Mobile App,Groceries,GiantValue
T0005764,C00311,2025-12-13,639.13,ATM,Healthcare,Watsons
T0004359,C00234,2025-03-11,93.78,Branch,Dining,Kenny's Grill
T0009520,C00510,2025-06-16,338.5,Debit Card,Utilities,Indah Water
T0004007,C00214,2026-07-15,1398.01,Mobile App,Cash Withdrawal,ATM Withdrawal
T0005959,C00319,2025-10-13,67.18,Mobile App,Groceries,FreshMart
T0004362,C00234,2025-02-04,238.48,ATM,Telco,Digi
T0001966,C00108,2025-04-19,251.44,Branch,Groceries,TescoLite
T0013698,C00736,2026-01-07,1291.98,ATM,Cash Withdrawal,ATM Withdrawal
T0002870,C00153,2026-07-15,663.93,Mobile App,Retail Shopping,MR DIY
T0013961,C00749,2026-01-24,1811.51,Mobile App,Cash Withdrawal,ATM Withdrawal
T0006303,C00337,2026-07-15,304.25,Debit Card,Cash Withdrawal,ATM Withdrawal
T0001208,C00067,2026-07-15,156.36,Internet Banking,Dining,Kenny's Grill
T0014876,C00795,2025-07-29,172.99,ATM,Healthcare,Watsons
T0001687,C00093,2026-07-15,87.45,Mobile App,Retail Shopping,Uniqlo MY
T0005219,C00284,2025-10-03,258.43,Mobile App,Telco,Digi
T0001302,C00073,2026-05-02,98.82,Branch,Utilities,TNB Bill
T0001841,C00102,2025-01-27,1353.72,Internet Banking,Travel,KTM Berhad
T0001410,C00079,2026-01-02,113.25,Internet Banking,Fuel,PetroMax
T0002819,C00150,2025-12-14,184.31,Mobile App,Fuel,Petronas Station
T0013432,C00722,2026-07-15,832.09,Debit Card,Retail Shopping,MR DIY
T0010755,C00579,2025-05-19,254.09,Mobile App,Groceries,GiantValue
T0003587,C00191,2025-08-28,2249.94,Mobile App,Education,Little Genius
T0003114,C00166,2026-07-15,171.08,Mobile App,Entertainment,GSC Cinemas
T0009572,C00513,2026-03-22,2450.06,Internet Banking,Education,SkillUp Academy
T0003100,C00165,2026-07-15,46.49,ATM,Groceries,TescoLite
T0001754,C00096,2025-03-17,151.34,Debit Card,Retail Shopping,Uniqlo MY
T0004848,C00263,2025-08-25,6274.46,QR Pay,Transfer,Instant Transfer
T0003210,C00173,2025-05-21,178.95,ATM,Fuel,Petronas Station
T0008536,C00459,2025-12-07,372.43,QR Pay,Utilities,Indah Water
T0007928,C00425,2025-04-09,840.95,Branch,Travel,MAS Booking
T0012099,C00653,2026-07-15,27.17,ATM,Healthcare,Guardian Pharma
T0012250,C00660,2025-11-15,1132.46,Debit Card,Retail Shopping,Padini Store
T0011480,C00617,2025-10-24,157.95,Mobile App,Fuel,BHP Fuel
T0001853,C00102,2025-07-21,782.81,ATM,Retail Shopping,Harvey Norman
T0002006,C00110,2025-03-04,20.42,Mobile App,Groceries,MyMart
T0014934,C00797,2026-04-16,1040.53,Internet Banking,Cash Withdrawal,ATM Withdrawal
T0013681,C00735,2025-08-11,296.31,Branch,Telco,Maxis
T0000134,C00007,2026-04-12,248.63,Mobile App,Telco,Maxis
T0013027,C00700,2025-05-12,207.06,QR Pay,Groceries,TescoLite
T0002344,C00126,2026-01-04,21.82,Internet Banking,Entertainment,Netflix MY
T0006344,C00339,2025-02-13,129.83,Debit Card,Entertainment,TGV Movies
T0007777,C00418,2025-12-15,152.53,Debit Card,Groceries,FreshMart
T0013867,C00745,2025-03-26,325.76,Mobile App,Healthcare,Watsons
T0001435,C00080,2025-04-18,751.59,Mobile App,Healthcare,BP Healthcare
T0009296,C00499,2026-05-21,58.63,Internet Banking,Fuel,ShellPlus
T0008447,C00454,2025-06-17,231.89,ATM,Entertainment,TGV Movies
T0011919,C00643,2025-02-23,143.98,ATM,Retail Shopping,Uniqlo MY
T0012454,C00671,2025-06-21,235.53,Debit Card,Entertainment,TGV Movies
T0013761,C00740,2025-04-28,233.35,Debit Card,Groceries,Jaya Grocer Co
T0009211,C00495,2025-05-09,15.06,ATM,Dining,Nasi Kandar House
T0008485,C00456,2026-01-11,189.0,Branch,Telco,Yes 5G
T0014606,C00782,2025-07-27,1330.88,QR Pay,Cash Withdrawal,ATM Withdrawal
T0009911,C00532,2026-03-31,4140.75,Mobile App,Travel,AirAsia
T0013215,C00710,2026-07-15,133.64,Internet Banking,Telco,Maxis
T0008723,C00468,2026-01-29,4153.31,Debit Card,Transfer,IBG Transfer
T0012224,C00659,2025-07-06,160.15,Debit Card,Dining,Nasi Kandar House
T0003207,C00173,2025-11-12,2630.18,Mobile App,Education,EduBooks
T0011089,C00598,2026-07-15,630.12,Internet Banking,Retail Shopping,MR DIY
T0011086,C00598,2025-10-06,6175.07,Internet Banking,Transfer,IBG Transfer
T0009576,C00513,2026-07-15,4836.51,ATM,Travel,Agoda MY
T0013872,C00745,2025-01-22,59.26,QR Pay,Utilities,Unifi
T0014111,C00757,2026-06-30,1682.68,Internet Banking,Travel,KTM Berhad
T0013713,C00737,2025-01-23,70.65,ATM,Fuel,Petronas Station
T0007906,C00424,2025-02-09,1088.91,Debit Card,Retail Shopping,MR DIY
T0008117,C00436,2025-07-31,2207.74,QR Pay,Travel,Agoda MY
T0001064,C00057,2025-01-12,151.89,QR Pay,Entertainment,Steam
T0008948,C00480,2026-05-07,761.76,Branch,Travel,AirAsia
T0012380,C00668,2026-01-08,1037.76,Branch,Cash Withdrawal,ATM Withdrawal
T0000680,C00037,2026-07-15,1119.63,ATM,Travel,Grab Rides
T0005457,C00296,2025-08-23,131.2,Mobile App,Fuel,BHP Fuel
T0014496,C00776,2026-07-15,283.16,Internet Banking,Utilities,Astro
T0012249,C00660,2026-07-15,130.53,Mobile App,Entertainment,GSC Cinemas
T0013547,C00729,2026-07-15,14.03,Mobile App,Entertainment,TGV Movies
T0006830,C00366,2025-06-19,2523.91,ATM,Education,SkillUp Academy
T0002149,C00116,2026-07-15,128.0,ATM,Utilities,Indah Water
T0010618,C00571,2026-07-15,433.9,Mobile App,Retail Shopping,Padini Store
T0003234,C00174,2025-10-09,484.21,Internet Banking,Cash Withdrawal,ATM Withdrawal
T0003893,C00209,2025-03-17,70.69,Debit Card,Entertainment,TGV Movies
T0001327,C00075,2025-09-03,704.23,QR Pay,Healthcare,BP Healthcare
T0010049,C00540,2026-02-15,56.13,Branch,Utilities,Astro
T0002345,C00126,2026-07-15,409.81,Internet Banking,Utilities,Indah Water
T0006803,C00364,2025-05-24,619.05,ATM,Education,Little Genius
T0001228,C00068,2026-02-26,72.33,ATM,Groceries,FreshMart
T0007372,C00395,2025-01-30,47.34,Debit Card,Telco,U Mobile
T0014772,C00790,2026-07-15,3787.74,Internet Banking,Transfer,DuitNow Transfer
T0014685,C00786,2026-07-15,465.74,QR Pay,Healthcare,Klinik Mediviron
T0002325,C00125,2025-09-28,555.26,Internet Banking,Cash Withdrawal,ATM Withdrawal
T0008129,C00437,2025-08-25,1068.24,Mobile App,Cash Withdrawal,ATM Withdrawal
T0012826,C00690,2025-10-18,58.66,Debit Card,Telco,Yes 5G
T0007608,C00410,2025-12-30,1532.81,ATM,Education,Little Genius
T0007561,C00406,2025-03-19,257.86,QR Pay,Telco,Digi
T0009849,C00528,2026-07-15,988.21,Internet Banking,Retail Shopping,Harvey Norman
T0013899,C00747,2025-03-16,176.59,Debit Card,Fuel,Caltex Go
T0005007,C00271,2026-07-15,3881.86,Debit Card,Travel,AirAsia
T0000529,C00028,2025-08-09,1462.83,Mobile App,Education,Little Genius
T0009454,C00507,2026-07-15,160.62,Debit Card,Dining,Sushi Express
T0005797,C00312,2025-07-08,303.94,ATM,Groceries,Jaya Grocer Co
T0010819,C00584,2026-05-25,444.16,ATM,Transfer,DuitNow Transfer
T0014570,C00781,2026-07-15,2807.3,ATM,Travel,Agoda MY
T0005360,C00291,2025-02-26,19.61,Internet Banking,Groceries,TescoLite
T0012295,C00662,2026-07-15,2828.15,Branch,Education,EduBooks
T0013722,C00738,2025-02-22,36.6,Mobile App,Telco,Digi
T0000195,C00009,2025-04-18,212.14,Internet Banking,Fuel,ShellPlus
T0010889,C00588,2026-01-21,42.6,Internet Banking,Telco,Celcom
